"","x","y"
"737",1.48131706908507,2.44714182668744
"738",2.0351817846369,2.48391497598222
"739",1.90717990956664,2.38630583812519
"740",1.97526411601276,2.18308724337895
"741",2.26538111204299,2.41739123723444
"742",2.20729240509144,2.29985678386479
"743",1.75126172682668,1.94959080344737
"744",1.53940684987154,2.34736156716009
"745",2.90893362286141,2.98548618204361
"746",1.40840762797153,2.29623953534322
"747",2.89149007639631,2.90128969818217
"748",2.8182912199191,2.32978312879159
"749",1.69214135772016,2.0463021261183
"750",1.7135482440985,2.22899330607847
"751",2.49390724526804,2.8756056492973
"752",1.09591130095449,1.93596976589457
"753",2.08576735517897,2.57368989861681
"754",2.1105341795084,2.60629241446038
"755",1.99688428355953,2.49058887915062
"756",2.30032054871107,2.77819598291263
"757",1.99302648491011,2.16033570409309
"758",1.8252041575891,2.83701636868135
"759",1.58682424079961,2.39340612062694
"760",1.61257204060522,2.25150390179502
"761",1.83228176599738,2.4584549856676
"762",2.45719893532107,3.83833657851115
"763",2.19923547805402,3.30129667426972
"764",2.6584638760071,2.77412525693558
"765",2.74209483712711,3.11234594693387
"766",1.87067919463517,3.03146745951452
"767",1.6115352031409,2.02324216409331
"768",1.50023351854525,2.13205705353367
"769",2.18082483365502,3.19013130911966
"770",1.66172051399277,2.47283764210601
"771",1.72210889039336,2.43321233058214
"772",2.24801586178484,2.14290313101046
"773",1.48975868862111,2.21443309361852
"774",2.18868969678866,2.76146853363488
"775",1.48691087962235,2.05603252612938
"776",1.58135647371873,2.43967706074651
"777",1.22317011616889,2.09602796448941
"778",2.12505967282044,2.61589977700477
"779",2.14871326419657,2.25986666244055
"780",1.83497736863332,2.85902315234784
"781",1.34901690627696,2.12411902061961
"782",1.16173636750639,2.22196038494346
"783",2.72022544893255,3.27589910927089
"784",2.18981817097957,2.55770511298922
"785",2.03530939504841,2.70570629247703
"786",1.75397715484722,2.56690585362093
"787",1.38928643970494,2.2115727355957
"788",1.85670131050812,2.47138213778387
"789",1.32245607659826,1.9352813877575
"790",2.40892413318608,3.21950999502573
"791",2.0031980527675,2.46653224272355
"792",1.61044777283956,2.19675657503646
"793",2.33024594900613,3.31700287528021
"794",2.01320073571919,2.31077480643826
"795",0.639261346216036,1.81029024238496
"796",1.98875812954653,2.39188326457761
"797",2.01724289818114,2.23548212806962
"798",2.57051371098257,2.27070523568726
"799",1.97864536810512,2.66562784174414
"800",2.78660975027456,3.48021344159915
